USGS	02418230	SOUGAHATCHEE CREEK AT CO RD 188 NR LOACHAPOKA, AL.
USGS	02418760	CHEWACLA CREEK AT CHEWACLA STATE PARK NR AUBURN
USGS	02419000	UPHAPEE CREEK NEAR TUSKEGEE AL
USGS	02419500	TALLAPOOSA RIVER AT MILSTEAD AL
USGS	02419670	CUBAHATCHEE CREEK AT US 80 NEAR SHORTER, ALA.
USGS	02419790	LINE CREEK ON MACON COUNTY RD, NR CECIL, ALA.
USGS	02419890	TALLAPOOSA RIVER NEAR MONT.-MONT. WATER WORKS
USGS	02419988	ALABAMA RIVER AT MONTGOMERY AL
USGS	02420000	ALABAMA RIVER NEAR MONTGOMERY, AL.
USGS	02420490	AUTAUGA CREEK NEAR PRATTVILLE, ALA
USGS	02421000	CATOMA CREEK NEAR MONTGOMERY AL
USGS	02421350	ALABAMA RIVER AT ROBERT F HENRY LOCK AND DAM
USGS	02421351	ALABAMA RIVER BL ROBERT F HENRY L&D NEAR BENTON,AL
USGS	02422500	MULBERRY CREEK AT JONES AL
USGS	02423000	ALABAMA RIVER AT SELMA AL
USGS	02423110	CAHABA RIVER NEAR TRUSSVILLE, ALA
USGS	02423130	CAHABA RIVER AT TRUSSVILLE, AL.
USGS	02423160	CAHABA RIVER NEAR WHITES CHAPEL AL
USGS	02423380	CAHABA RIVER NEAR MOUNTAIN BROOK AL
USGS	02423397	LITTLE CAHABA RIVER BELOW LEEDS, AL.
USGS	02423400	LITTLE CAHABA RIVER NR JEFFERSON PARK, AL.
USGS	02423414	LITTLE CAHABA RIVER AT CAH BEA RD NR CAHABA HTS AL
USGS	02423425	CAHABA RIVER NEAR CAHABA HEIGHTS AL
USGS	02423496	CAHABA RIVER NEAR HOOVER, AL
USGS	02423500	CAHABA RIVER NEAR ACTON AL
USGS	0242354750	CAHABA VALLEY CREEK AT CROSS CR RD AT PELHAM, AL.
USGS	02423555	CAHABA RIVER NEAR HELENA AL
USGS	02423630	SHADES CREEK NEAR GREENWOOD AL
USGS	02423647	CAHABA RIVER NEAR WEST BLOCTON AL
USGS	02424000	CAHABA RIVER AT CENTREVILLE AL
USGS	02424590	CAHABA RIVER NEAR SUTTLE, AL.
USGS	02425000	CAHABA RIVER NEAR MARION JUNCTION AL
USGS	02427250	PINE BARREN CREEK NEAR SNOW HILL, AL.
USGS	02427506	ALABAMA RIVER BELOW MILLERS FERRY L&D NR CAMDEN AL
USGS	02427830	PURSLEY CREEK ABOVE ESTELLE, AL
USGS	02428400	ALABAMA RIVER AT CLAIBORNE L&D NEAR MONROEVILLE
USGS	02428401	ALABAMA RIVER BEL CLAIB. L&D NR MONROEVILLE, AL.
USGS	02430085	RED BUD CREEK NR MOORES MILL, MS
USGS	02430161	TENN-TOM WATERWAY BL MONTGOMERY L&D NR FULTON, MS
USGS	02430626	TENN-TOM WATERWAY BL RANKIN L&D NR FULTON, MS
USGS	02430680	TWENTYMILE CREEK NR GUNTOWN, MS
USGS	02430880	CUMMINGS CREEK NR FULTON, MS
USGS	02431000	TOMBIGBEE RIVER NR FULTON, MS
USGS	02431011	TENN-TOM WATERWAY BL FULTON L&D NR FULTON, MS
USGS	02432500	BULL MOUNTAIN CREEK AT TREMONT, MS
USGS	02433496	TENN-TOM WATERWAY BL AMORY L&D AT AMORY, MS
USGS	02433500	TOMBIGBEE RIVER AT BIGBEE, MS
USGS	02435020	TOWN CREEK AT EASON BOULEVARD AT TUPELO, MS
USGS	02436500	TOWN CREEK NR NETTLETON, MS
USGS	02437000	TOMBIGBEE RIVER NR AMORY, MS
USGS	02437100	TOMBIGBEE RIVER AT ABERDEEN LOCK AND DAM, MS
USGS	02438000	BUTTAHATCHEE RIVER BELOW HAMILTON AL
USGS	02439400	BUTTAHATCHEE RIVER NR ABERDEEN, MS
USGS	02441300	CATALPA CREEK AT MAYHEW, MS
USGS	02441390	TOMBIGBEE RIVER AT STENNIS LOCK AND DAM, MS
USGS	02443500	LUXAPALLILA CREEK NR COLUMBUS, MS
USGS	02444160	TOMBIGBEE RIVER AT BEVILL L&D NR PICKENSVILLE, AL
USGS	02444161	TOMBIGBEE RIVER BEL BEVIL L&D NR PICKENSVILLE, AL.
USGS	02446500	SIPSEY RIVER NR ELROD, AL
USGS	02447025	TOMBIGBEE R AT HEFLIN L&D NR GAINESVILLE ALA.
USGS	02447026	TOMBIGBEE R BLW HEFLIN L&D NR GAINESVILLE, ALA
USGS	02448000	NOXUBEE RIVER AT MACON, MS
USGS	02448500	NOXUBEE RIVER NR GEIGER, AL
USGS	02448900	BODKA CREEK NEAR GEIGER, AL.
USGS	02449838	DUCK RIVER ABOVE HWY 278 NEAR BERLIN, ALA.
USGS	02449882	BLUE SPRINGS CREEK NEAR BLOUNTSVILLE, AL.
USGS	02450180	MULBERRY FORK NEAR ARKADELPHIA, AL.
USGS	02450250	SIPSEY FORK NEAR GRAYSON AL
USGS	02450825	CLEAR C AT NEW HOPE CHURCH NR POPLAR SPRINGS, AL.
USGS	02453000	BLACKWATER CREEK NEAR MANCHESTER AL
USGS	02453500	MULBERRY FORK AT CORDOVA AL
USGS	02454055	LOST CREEK ABOVE PARRISH, AL.
USGS	02455000	LOCUST FORK NEAR CLEVELAND, AL.
USGS	02455185	BLACKBURN FORK LITTLE WARRIOR R NR HOLLY SPRINGS
USGS	02455980	TURKEY CREEK AT SEWAGE PLANT NEAR PINSON AL
USGS	02456500	LOCUST FORK AT SAYRE, AL.
USGS	02457000	FIVEMILE CREEK AT KETONA AL
USGS	02457595	FIVEMILE CREEK NEAR REPUBLIC, AL
USGS	02458148	VILLAGE CREEK AT 86TH ST NORTH AT ROEBUCK, AL.
USGS	02458190	TRIB TO VILLAGE CREEK AT 50th ST IN BIRMINGHAM
USGS	02458300	VILLAGE CREEK AT 24TH ST. AT BIRMINGHAM, AL
USGS	02458450	VILLAGE CREEK AT AVENUE W AT ENSLEY, AL
USGS	02458502	VILLAGE CREEK NEAR PRATT CITY, ALABAMA
USGS	02458600	VILLAGE CREEK NEAR DOCENA, ALABAMA
USGS	02461130	VALLEY CREEK AT CENTER ST AT BIRMINGHAM, AL
USGS	02461192	VALLEY CREEK AT AVE W NEAR ENSLEY, AL
USGS	02461500	VALLEY CREEK NEAR BESSEMER, AL
USGS	02462000	VALLEY CREEK NEAR OAK GROVE AL
USGS	02462500	BLACK WARRIOR R AT BANKHEAD L&D NEAR BESSEMER AL
USGS	02462501	BLACK WARRIOR R BL BANKHEAD L&D NEAR BESSEMER AL
USGS	02462951	BLACK WARRIOR RIVER AT HOLT L&D NEAR HOLT AL.
USGS	02462952	BLACK WARRIOR RIVER BELOW HOLT L&D NEAR HOLT AL
USGS	02464000	NORTH RIVER NEAR SAMANTHA AL
USGS	02464146	TURKEY CREEK NEAR TUSCALOOSA
USGS	02464360	BINION CREEK BELOW GIN CREEK NEAR SAMANTHA AL
USGS	02464660	CARROLL CREEK AT ST HWY 69 NR NORTHPORT AL
USGS	02465000	BLACK WARRIOR RIVER AT NORTHPORT AL
USGS	02465005	BLACK WARRIOR R BL OLIVER L&D NEAR TUSCALOOSA, AL.
USGS	02465292	CRIBBS MILL CREEK AT WW PLANT AT TUSCALOOSA, AL.
USGS	02465493	ELLIOTTS CREEK AT MOUNDVILLE AL
USGS	02466030	BLACK WARRIOR RIVER AT SELDEN L & D NEAR EUTAW, AL
USGS	02466031	BLACK WARRIOR RIVER BELOW SELDEN DAM NR EUTAW, AL
USGS	02467000	TOMBIGBEE R AT DEMOPOLIS L&D NEAR COATOPA, AL.
USGS	02467001	TOMBIGBEE RIVER BL DEMOPOLIS L&D NEAR COATOPA AL
USGS	02467500	SUCARNOOCHEE RIVER AT LIVINGSTON AL
USGS	02469100	TOMBIGBEE RIVER AT PENNINGTON AL
USGS	02469525	TOMBIGBEE RIVER NEAR NANAFALIA, AL.
USGS	02469761	TOMBIGBEE R AT COFFEEVILLE L&D NR COFFEEVILLE, AL.
USGS	02469762	TOMBIGBEE R BL COFFEEVILLE L&D NEAR COFFEEVILLE
USGS	02469800	SATILPA CREEK NEAR COFFEEVILLE AL
USGS	02470050	TOMBIGBEE RIVER AT STEAMPLANT NR LEROY, AL
USGS	02470072	BASSETT CREEK AT US HIGHWAY 43 NR THOMASVILLE, AL.
USGS	02471001	CHICKASAW CREEK NEAR KUSHLA AL
USGS	02471078	FOWL RIVER AT HALF-MILE RD NEAR LAURENDINE, AL.
USGS	02472000	LEAF RIVER NR COLLINS, MS
USGS	02472500	BOUIE CREEK NR HATTIESBURG, MS
USGS	02472850	OKATOMA CREEK AT SANFORD, MS
USGS	02472980	BOUIE RIVER AT GLENDALE AVENUE AT HATTIESBURG, MS
USGS	02473000	LEAF RIVER AT HATTIESBURG, MS
USGS	02473085	LEAF RIVER NEAR HATTIESBURG
USGS	02473460	TALLAHALA CREEK AT WALDRUP, MS
USGS	02473500	TALLAHALA CREEK AT LAUREL, MS
USGS	02473850	TALLAHOMA CREEK TRIBUTARY AT LAKE COMO, MS
USGS	02474500	TALLAHALA CREEK NR RUNNELSTOWN, MS
USGS	02474560	LEAF RIVER NR NEW AUGUSTA, MS
USGS	02474600	BOGUE HOMO NR RICHTON, MS
USGS	02475000	LEAF RIVER NR MCLAIN, MS
USGS	02475050	WATERFALL BRANCH NR MCLAIN, MS
USGS	02475500	CHUNKY RIVER NR CHUNKY, MS
USGS	02476500	SOWASHEE CREEK AT MERIDIAN, MS
USGS	02476600	OKATIBBEE CREEK AT ARUNDEL, MS
USGS	02477000	CHICKASAWHAY RIVER AT ENTERPRISE, MS
USGS	02477500	CHICKASAWHAY RIVER NR WAYNESBORO, MS
USGS	02478500	CHICKASAWHAY RIVER AT LEAKESVILLE, MS
USGS	02479000	PASCAGOULA RIVER AT MERRILL, MS
USGS	02479130	BLACK CREEK NR BROOKLYN, MS
USGS	02479155	CYPRESS CREEK NR JANICE, MS
USGS	02479300	RED CREEK AT VESTRY, MS
USGS	02479310	PASCAGOULA RIVER AT GRAHAM FERRY, MS
USGS	02479560	ESCATAWPA RIVER NEAR AGRICOLA MS
USGS	02479945	BIG CREEK AT COUNTY RD 63 NEAR WILMER, AL.
USGS	02479980	CROOKED CREEK NEAR FAIRVIEW, AL.
USGS	02480002	HAMILTON CREEK AT SNOW ROAD NEAR SEMMES, AL.
USGS	0248018020	ESCATAWPA RIVER AT I-10 NR ORANGE GROVE, MS
USGS	02480212	PASCAGOULA RIVER AT MI 1 AT PASCAGOULA, MS
USGS	02480285	WEST PASCAGOULA RIVER AT HWY 90 AT GAUTIER, MS
USGS	02480287	GRAVELINE BAYOU NEAR GAUTIER, MS
USGS	02480590	TCHOUTACABOUFFA RIVER NR D'IBERVILLE, MS
USGS	02481000	BILOXI RIVER AT WORTHAM, MS
USGS	02481130	BILOXI RIVER NR LYMAN, MS
USGS	02481270	BACK BAY OF BILOXI NEAR BILOXI, MISS.
USGS	02481510	WOLF RIVER NR LANDON, MS
USGS	02481521	WOLF RIVER AT BELLE FERRY ROAD NEAR LONG BEACH, MS
USGS	02481660	JOURDAN RIVER NR BAY ST LOUIS, MS
USGS	02481880	PEARL RIVER AT BURNSIDE, MS
USGS	02482000	PEARL RIVER AT EDINBURG, MS
USGS	02482470	LOBUTCHA CREEK AT RENFROE, MS
USGS	02482550	PEARL RIVER NR CARTHAGE, MS
USGS	02483000	TUSCOLAMETA CREEK AT WALNUT GROVE, MS
USGS	02483500	PEARL RIVER NR LENA, MS
USGS	02483890	YOCKANOOKANY RIVER TRIB NR MCCOOL, MS
USGS	02484000	YOCKANOOKANY RIVER NR KOSCIUSKO, MS
USGS	02484500	YOCKANOOKANY RIVER NR OFAHOMA, MS
USGS	02484600	COFFEE BOGUE AT LUDLOW, MS
USGS	02484650	PEARL RIVER AT RATLIFF`S FERRY NR RATLIFF, MS
USGS	02484760	FANNEGUSHA CREEK NR SAND HILL, MS
USGS	02485498	PELAHATCHIE CREEK AT STATE HWY 25 NR FANNIN, MS
USGS	02485601	PEARL RIVER AT ROSS BARNETT RESERVOIR, MS
USGS	02485700	HANGING MOSS CREEK NR JACKSON, MS
USGS	02485800	EUBANKS CREEK AT JACKSON, MS
USGS	02485810	BELHAVEN CREEK AT RIVERSIDE DRIVE AT JACKSON, MS
USGS	02485820	BELHAVEN CREEK AT LAUREL STREET AT JACKSON, MS
USGS	02485950	TOWN CREEK AT JACKSON, MS
USGS	02486000	PEARL RIVER AT JACKSON, MS
USGS	02486100	LYNCH CREEK AT JACKSON, MS
USGS	02486350	CANY CREEK AT JACKSON, MS
USGS	02487500	STRONG RIVER AT D`LO, MS
USGS	02487900	COPIAH CREEK NR HAZLEHURST, MS
USGS	02488500	PEARL RIVER NR MONTICELLO, MS
USGS	02489000	PEARL RIVER NR COLUMBIA, MS
USGS	02489500	Pearl River near Bogalusa, LA
USGS	02490193	Pearl River at Pools Bluff near Bogalusa, LA
USGS	02490200	Pearl River Navigation Canal Lock and Dam No. 3
USGS	02490500	BOGUE CHITTO NR TYLERTOWN, MS
USGS	02491500	Bogue Chitto River at Franklinton, LA
USGS	02492000	Bogue Chitto River near Bush, LA
USGS	02492100	Pearl River Navigation Canal Lock and Dam No. 2
USGS	02492110	EAST PEARL RIVER AB WILSON SL AT WALKIAH BLUFF, MS
USGS	02492111	WILSON SLOUGH NEAR WALKIAH BLUFF, MS
USGS	02492343	EAST HOBOLOCHITTO CREEK NR CAESAR, MS
USGS	02492360	WEST HOBOLOCHITTO CREEK NR MCNEILL, MS
USGS	02492511	East Pearl River at I-59 near Nicholson, MS
USGS	02492519	Pearl River Navigation Canal Lock and Dam No. 1
USGS	02492600	Pearl River at Pearl River, LA
USGS	02492620	PEARL RIVER AT NSTL STATION, MS
USGS	02492700	Pearl River at I-10 near Slidell, LA
USGS	03007800	Allegheny River at Port Allegany, PA
USGS	03010500	Allegheny River at Eldred, PA
USGS	03010655	Oswayo Creek at Shinglehouse, PA
USGS	03010820	ALLEGHENY RIVER AT OLEAN NY
USGS	03010955	Tunungwant Creek near South Bradford, PA
USGS	03011020	ALLEGHENY RIVER AT SALAMANCA NY
USGS	03011800	Kinzua Creek near Guffey, PA
USGS	03012550	Allegheny River at Kinzua Dam, PA
USGS	03014500	CHADAKOIN RIVER AT FALCONER NY
USGS	03015000	Conewango Creek at Russell, PA
USGS	03015310	Allegheny River bl Conewango Creek at Warren, PA
USGS	03015500	Brokenstraw Creek at Youngsville, PA
USGS	03016000	Allegheny River at West Hickory, PA
USGS	03017500	Tionesta Creek at Lynch, PA
USGS	03020000	Tionesta Creek at Tionesta Creek Dam, PA
USGS	03020500	Oil Creek at Rouseville, PA
USGS	03021350	French Creek near Wattsburg, PA
USGS	03021410	West Branch French Creek near Lowville, PA
USGS	03021518	Union City Reservoir on French Ck nr Union City,PA
USGS	03021520	French Creek near Union City, PA
USGS	03021890	French Creek at Cambridge Springs, PA
USGS	03022540	Woodcock Creek at Blooming Valley, PA
USGS	03022554	Woodcock Creek at Woodcock Creek Dam, PA
USGS	03023100	French Creek at Meadville, PA
USGS	03024000	French Creek at Utica, PA
USGS	03025500	Allegheny River at Franklin, PA
USGS	03026480	East Branch Clarion River near Clermont, PA
USGS	03026500	Sevenmile Run near Rasselas, PA
USGS	03027200	Weir 6 at East Branch Clarion River Dam, PA
USGS	03027400	Weir 1 at East Branch Clarion River Dam, PA
USGS	03027500	EB Clarion River at EB Clarion River Dam, PA
USGS	03028000	West Branch Clarion River at Wilcox, PA
USGS	03028500	Clarion River at Johnsonburg, PA
USGS	03028900	Elk Creek at Ridgway, PA
USGS	03029000	Clarion River at Ridgway, PA
USGS	03029500	Clarion River at Cooksburg, PA
USGS	03030500	Clarion River near Piney, PA
USGS	03030515	Clarion River at Piney, PA
USGS	03031500	Allegheny River at Parker, PA
USGS	03031624	Sandy Lick Creek at Dubois, PA
USGS	03031882	Redbank Creek at Brookville, PA
USGS	03032500	Redbank Creek at St. Charles, PA
USGS	03033000	Allegheny River near Rimer, PA
USGS	03033001	Allegheny River (lower pool) near Rimer, PA
USGS	03033215	Stump Creek at Sykesville, PA
USGS	03033289	Mahoning Creek at Big Run, PA
USGS	03034000	Mahoning Creek at Punxsutawney, PA
USGS	03034500	Little Mahoning Creek at McCormick, PA
USGS	03036000	Mahoning Creek at Mahoning Creek Dam, PA
USGS	03036150	Allegheny River at Lock & Dam 8 nr Templeton, PA
USGS	03036151	Allegheny R at L&D 8 (lower pool) nr Templeton, PA
USGS	03036500	Allegheny River at Kittanning, PA
USGS	03036501	Allegheny River (lower pool) at Kittanning, PA
USGS	03038000	Crooked Creek at Idaho, PA
USGS	03039000	Crooked Creek at Crooked Creek Dam near Ford City
USGS	03039035	Allegheny River at Lock & Dam 6 at Clinton, PA
USGS	03039036	Allegheny River below Lock & Dam 6 at Clinton, PA
USGS	03039040	Allegheny River at Lock & Dam 5 near Freeport, PA
USGS	03039041	Allegheny River bl Lock & Dam 5 near Freeport, PA
USGS	03040000	Stonycreek River at Ferndale, PA
USGS	03040050	Trout Run at Portage, PA
USGS	03040100	Little Conemaugh River at Wilmore, PA
USGS	03041000	Little Conemaugh River at East Conemaugh, PA
USGS	03041029	Conemaugh River at Minersville, PA
USGS	03041500	Conemaugh River at Seward, PA
USGS	03042000	Blacklick Creek at Josephine, PA
USGS	03042280	Yellow Creek near Homer City, PA
USGS	03042500	Two Lick Creek at Graceton, PA
USGS	03043810	Conemaugh River below Conemaugh Dam, PA
USGS	03044000	Conemaugh River at Tunnelton, PA
USGS	03044810	Linn Run at Linn Run State Park near Rector, PA
USGS	03045000	Loyalhanna Creek at Kingston, PA
USGS	03045010	Loyalhanna Creek at Latrobe, PA
USGS	03047000	Loyalhanna Creek at Loyalhanna Dam, PA
USGS	03048500	Kiskiminetas River at Vandergrift, PA
USGS	03048900	Buffalo Creek at Iron Bridge, PA
USGS	03049000	Buffalo Creek near Freeport, PA
USGS	03049500	Allegheny River at Natrona, PA
USGS	03049501	Allegheny River (lower pool) at Natrona, PA
USGS	03049640	Allegheny R at CW Bill Young L&D  at Acmetonia, PA
USGS	03049641	Allegheny R at CW Bill Young (lower) Acmetonia, PA
USGS	03049680	Allegheny R at Lock & Dam 2 at Aspinwall, PA
USGS	03049681	Allegheny R at L&D 2 (lower pool) at Aspinwall, PA
USGS	03049800	Little Pine Creek near Etna, PA
USGS	03049807	Pine Creek at Grant Avenue at Etna, PA
USGS	03049819	Girtys Run above Grant Avenue at Millvale, PA
USGS	03050000	TYGART VALLEY RIVER NEAR DAILEY, WV
USGS	03050350	TYGART VALLEY R BELOW INLET WORKS, ELKINS, WV
USGS	03050450	TYGART VALLEY R ABOVE OUTLET WORKS, ELKINS, WV
USGS	03050460	TYGART VALLEY R BELOW OUTLET WORKS, ELKINS, WV
USGS	03050500	TYGART VALLEY RIVER NEAR ELKINS, WV
USGS	03051000	TYGART VALLEY RIVER AT BELINGTON, WV
USGS	03052000	MIDDLE FORK RIVER AT AUDRA, WV
USGS	03052120	BUCKHANNON RIVER AT ALTON, WV
USGS	03052450	BUCKHANNON R AT BUCKHANNON, WV
USGS	03052500	SAND RUN NEAR BUCKHANNON, WV
USGS	03053500	BUCKHANNON RIVER AT HALL, WV
USGS	03054500	TYGART VALLEY RIVER AT PHILIPPI, WV
USGS	03056000	TYGART VALLEY R AT TYGART DAM NR GRAFTON, WV
USGS	03056250	THREE FORK CREEK NR GRAFTON, WV
USGS	03057000	TYGART VALLEY RIVER AT COLFAX, WV
USGS	03057300	WEST FORK RIVER AT WALKERSVILLE, WV
USGS	03058000	WEST FORK R BL STONEWALL JACKSON DAM NR WESTON, WV
USGS	03058020	WEST FORK RIVER AT WESTON, WV
USGS	03058500	WEST FORK RIVER AT BUTCHERVILLE, WV
USGS	03058975	WEST FORK RIVER NEAR MOUNT CLARE, WV
USGS	03061000	WEST FORK RIVER AT ENTERPRISE, WV
USGS	03061500	BUFFALO CREEK AT BARRACKVILLE, WV
USGS	03062224	MONONGAHELA R AT OPEKISKA LOCK & DAM (UPPER), WV
USGS	03062225	MONONGAHELA R AT OPEKISKA LOCK & DAM (LOWER), WV
USGS	03062235	MONONGAHELA RIVER AT FLAGGY MEADOW, WV
USGS	03062245	MONONGAHELA R AT HILDEBRAND LOCK & DAM (UPPER), WV
USGS	03062250	MONONGAHELA R AT HILDEBRAND LOCK & DAM (LOWER), WV
USGS	03062445	MONONGAHELA R AT MORGANTOWN LOCK & DAM (UPPER), WV
USGS	03062450	MONONGAHELA R AT MORGANTOWN LOCK & DAM (LOWER), WV
USGS	03062500	DECKERS CREEK AT MORGANTOWN, WV
USGS	03062998	Monongahela R L&D8 (Upper Pool) @ Point Marion, PA
USGS	03063000	Monongahela R L&D8 (Lower Pool) @ Point Marion, PA
USGS	03065000	DRY FORK AT HENDRICKS, WV
USGS	03065400	BLACKWATER RIVER NEAR DAVIS, WV
USGS	03066000	BLACKWATER RIVER AT DAVIS, WV
USGS	03067510	SHAVERS FORK NR CHEAT BRIDGE, WV
USGS	03068800	SHAVERS FORK BELOW BOWDEN, WV
USGS	03069500	CHEAT RIVER NEAR PARSONS, WV
USGS	03070260	CHEAT RIVER AT ALBRIGHT, WV
USGS	03070500	BIG SANDY CREEK AT ROCKVILLE, WV
USGS	03071600	CHEAT RIVER AT LAKE LYNN, PA
USGS	03071605	Cheat River at Davidson, PA
USGS	03071690	Cheat River at Nilan, PA
USGS	03072000	Dunkard Creek at Shannopin, PA
USGS	03072655	Monongahela River near Masontown, PA
USGS	03072656	Monongahela River (lower pool) near Masontown, PA
USGS	03072890	Fonner Run near Deer Lick, PA
USGS	03073000	South Fork Tenmile Creek at Jefferson, PA
USGS	03073750	Monongahela R at Maxwell L&D Upper Pool @ Maxwell
USGS	03073751	Monongahela R @ Maxwell L&D (lower pool) @ Maxwell
USGS	03074500	Redstone Creek at Waltersburg, PA
USGS	03074850	Pike Run at Granville, PA
USGS	03074998	Monongahela R at L&D4 Upper Pool at Charleroi, PA
USGS	03075000	Monongahela River at Charleroi, PA
USGS	03075070	Monongahela River at Elizabeth, PA
USGS	03075071	Monongahela River below Lock & Dam 3 at Elizabeth
USGS	03075500	YOUGHIOGHENY RIVER NEAR OAKLAND, MD
USGS	03075825	NORTH GLADE RUN NEAR SWANTON, MD
USGS	03075850	ARROWHEAD RUN AT THAYERVILLE, MD
USGS	03075905	CHERRY CREEK AT STATE PARK ROAD NEAR MCHENRY, MD
USGS	03076100	YOUGHIOGHENY RIVER AT HOYES, MD
USGS	03076500	YOUGHIOGHENY RIVER AT FRIENDSVILLE, MD
USGS	03076600	BEAR CREEK AT FRIENDSVILLE, MD
USGS	03077100	Youghiogheny R at dam outlet tunnel nr Confluence
USGS	03077500	Youghiogheny River at Youghiogheny River Dam, PA
USGS	03078000	CASSELMAN RIVER AT GRANTSVILLE, MD
USGS	03079000	Casselman River at Markleton, PA
USGS	03080000	Laurel Hill Creek at Ursina, PA
USGS	03081000	Youghiogheny River below Confluence, PA
USGS	03081500	Youghiogheny River at Ohiopyle, PA
USGS	03081800	Bear Run at Kauffman, PA
USGS	03082500	Youghiogheny River at Connellsville, PA
USGS	03083500	Youghiogheny River at Sutersville, PA
USGS	03084698	Turtle Creek at Wilmerding, PA
USGS	03084800	Thompson Run at Turtle Creek, PA
USGS	03085000	Monongahela River at Braddock, PA
USGS	03085002	Monongahela R at L&D2 Lower Pool at Braddock, PA
USGS	03085152	Monongahela R at Point State Park at Pittsburgh
USGS	03085213	Sawmill Run at Duquesne Heights nr Pittsburgh, PA
USGS	03085250	Chartiers Creek at Canonsburg, PA
USGS	03085500	Chartiers Creek at Carnegie, PA
USGS	03085730	Ohio River at Emsworth Dam Upper Pool @ Emsworth
USGS	03085734	Ohio River at Emsworth Dam Lower Pool @ Emsworth
USGS	03086000	Ohio River at Sewickley, PA
USGS	03086001	Ohio River (lower pool) at Sewickley, PA
USGS	03086500	Mahoning River at Alliance OH
USGS	03090500	Mahoning River bl Berlin Dam nr Berlin Center OH
USGS	03091500	Mahoning River at Pricetown OH
USGS	03092090	West Branch Mahoning River near Ravenna OH
USGS	03092460	West Branch Mahoning River at Wayland OH
USGS	03093000	Eagle Creek at Phalanx Station OH
USGS	03094000	Mahoning River at Leavittsburg OH
USGS	03094704	Mosquito Creek near Greene Center OH
USGS	03095500	Mosquito Creek bl Mosquito Ck Dam nr Cortland OH
USGS	03098600	Mahoning River below West Ave at Youngstown OH
USGS	03098700	Crab Creek at Youngstown OH
USGS	03099500	Mahoning River at Lowellville OH
USGS	03101500	Shenango River at Pymatuning Dam, PA
USGS	03102500	Little Shenango River at Greenville, PA
USGS	03102850	Shenango River near Transfer, PA
USGS	03102950	Pymatuning Creek at Kinsman OH
USGS	03103500	Shenango River at Sharpsville, PA
USGS	03104490	Shenango River near West New Castle, PA
USGS	03105500	Beaver River at Wampum, PA
USGS	03105927	Crab Run near Connoquenessing, PA
USGS	03106000	Connoquenessing Creek near Zelienople, PA
USGS	03106300	Muddy Creek near Portersville, PA
USGS	03106500	Slippery Rock Creek at Wurtemburg, PA
USGS	03107500	Beaver River at Beaver Falls, PA
USGS	03107698	Traverse Creek near Kendall, PA
USGS	03108000	Raccoon Creek at Moffatts Mill, PA
USGS	03108490	Ohio R ab Montgomery Dam & Locks at Ohioview, PA
USGS	03108500	Ohio River at Montgomery Lock & Dam, Lower Pool
USGS	03109500	Little Beaver Creek near East Liverpool OH
USGS	03110000	Yellow Creek near Hammondsville OH
USGS	03110685	OHIO R AT NEW CUMBERLAND LOCK & DAM (UPPER), OH
USGS	03110690	OHIO R AT NEW CUMBERLAND LOCK & DAM (LOWER), OH
USGS	03110830	KINGS CREEK AT WEIRTON, WV
USGS	03111200	Dunkle Run near Claysville, PA
USGS	03111235	Unnamed trib to Dog Run at Dunsfort, PA
USGS	03111500	Short Creek near Dillonvale OH
USGS	03111515	OHIO R AT PIKE ISLAND DAM NR WHEELING (UPPER), WV
USGS	03111520	OHIO R AT PIKE ISLAND LOCK & DAM (LOWER), WV
USGS	03111548	Wheeling Creek below Blaine OH
USGS	03111675	Job Creek at Delphene, PA
USGS	03111705	South Fork Dunkard Fork at Aleppo, PA
USGS	03111890	Middle Wheeling Creek near Claysville, PA
USGS	03111955	WHEELING CREEK NEAR MAJORSVILLE, WV
USGS	03112000	WHEELING CREEK AT ELM GROVE, WV
USGS	03112500	OHIO RIVER AT WHEELING, WV
USGS	03113990	Captina Creek at S.R. 148 at Armstrongs Mills OH
USGS	03114275	OHIO RIVER AT HANNIBAL LOCK AND DAM (UPPER), OH
USGS	03114280	OHIO RIVER AT HANNIBAL LOCK AND DAM (LOWER), OH
USGS	03114306	OHIO RIVER ABOVE SARDIS, OH
USGS	03114500	MIDDLE ISLAND CREEK AT LITTLE, WV
USGS	03115400	Little Muskingum River at Bloomfield OH
USGS	03115644	East Fork Duck Creek near Harrietsville OH
USGS	03115712	West Fork Duck Creek at Macksburg OH
USGS	03115786	Duck Creek below Whipple OH
USGS	03116077	Chippewa Creek at Miller Rd at Sterling OH
USGS	03117000	Tuscarawas River at Massillon OH
USGS	03117500	Sandy Creek at Waynesburg OH
USGS	03118000	Middle Branch Nimishillen Creek at Canton OH
USGS	03118050	East Branch Nimishillen Creek at Louisville OH
USGS	03118131	E Branch Nimishillen Crk at Trump Ave nr Canton OH
USGS	03118209	West Branch Nimishillen Creek at North Canton OH
USGS	03118258	Zimber Ditch at North Canton OH
USGS	03118299	W Br Nimishillen Crk at Tuscarawas St at Canton OH
USGS	03118500	Nimishillen Creek at North Industry OH
USGS	03119341	McGuire Creek above Leesville Lake OH
USGS	03119971	North Fork McGuire Creek near Carrollton OH
USGS	03119979	Bear Hole Run near Carrollton OH
USGS	03120500	McGuire Creek near Leesville OH
USGS	03120820	Indian Fork at Dellroy OH
USGS	03120869	Willow Run near Dellroy OH
